agi,balnce,exempt,wages,agir1,year,taxba
21950,-5077,9900,21880,21,2006,448
14110,-6478,9900,14070,15,2006,0
19590,-6676,13200,19540,20,2006,0
9490,-3790,9900,9541,10,2006,0
32930,-3068,6600,32960,23,2006,2279
26430,-579,6600,26570,22,2006,1304
15020,-4593,6600,15010,16,2006,86
8090,-3326,6600,8101,9,2006,0
34130,-5348,13200,14690,23,2006,1281
23590,-3196,6600,23600,21,2006,943
17630,-3850,13200,9638,18,2006,0
16060,-5225,9900,15980,17,2006,0
50510,-1439,9900,50630,25,2006,3794
25120,-6904,9900,25130,22,2006,768
21430,-5187,16500,21370,21,2006,0
33010,-4029,6600,33040,23,2006,2294
18330,-6570,9900,18460,19,2006,89
33420,-5242,13200,33410,23,2006,993
7792,-3151,6600,7771,8,2006,0
26340,-5446,19800,26300,22,2006,0
48090,-1607,6600,42060,24,2006,3921
28390,-2071,9900,25680,22,2006,1621
5307,-2408,9900,5222,6,2006,0
30870,-1935,6600,30830,23,2006,1971
10070,-1039,6600,10080,11,2006,0
13110,-4318,6600,13220,14,2006,0
23120,-6490,13200,23070,21,2006,0
14800,-5111,9900,14800,15,2006,0
49100,-1957,6600,48920,24,2006,4701
23930,-2367,6600,19080,21,2006,978
22290,-5088,9900,20880,21,2006,483
11940,-1691,9900,4179,12,2006,0
32610,-1769,9900,30110,23,2006,1739
19100,-5084,9900,19080,20,2006,166
23900,-5999,16500,24010,21,2006,0
12120,-4992,9900,12110,13,2006,0
13830,-5768,9900,13870,14,2006,0
33580,-2851,16500,33610,23,2006,678
10870,-3664,6600,10970,11,2006,0
5711,-2453,6600,5763,6,2006,0
25180,-7091,9900,25230,22,2006,773
6500,-3020,13200,6295,7,2006,0
29200,-1341,6600,29200,22,2006,1724
36250,-3546,13200,36240,23,2006,1273
6454,-3039,9900,6454,7,2006,0
23020,-5720,13200,23180,21,2006,0
14210,-4236,6600,14230,15,2006,246
22190,-4337,6600,22120,21,2006,803
4878,-2000,9900,4942,5,2006,0
13290,-2809,9900,13150,14,2006,0
22650,-6058,9900,22530,21,2006,523
23600,-6294,23100,22930,21,2006,0
4891,-1992,6600,4870,5,2006,0
41260,-2771,13200,41010,24,2006,1911
27090,-6323,13200,26950,22,2006,358
25510,-629,3300,0,22,2006,2184
28150,-1903,6600,28140,22,2006,1566
12540,-5005,9900,12570,13,2006,0
5567,-2197,6600,5566,6,2006,0
41640,-1445,3300,42110,24,2006,4851
24370,-3013,6600,23930,21,2006,1023
11470,-902,3300,11450,12,2006,303
21620,-6187,9900,21640,21,2006,418
6736,-2990,6600,6644,7,2006,0
30010,-2022,6600,29800,23,2006,2364
18810,-1732,3300,18970,19,2006,1179
6572,-2851,19800,6296,7,2006,0
26790,-3023,9900,26570,22,2006,933
24370,-6641,9900,24320,21,2006,693
32700,-3161,13200,32560,23,2006,1251
14610,-3775,9900,14540,15,2006,0
40590,-1202,3300,42040,24,2006,4589
26610,-6750,9900,26600,22,2006,918
16850,-6033,13200,16880,17,2006,0
22340,-4724,9900,22270,21,2006,488
29600,-2402,6600,29830,22,2006,1784
34160,-2839,9900,34080,23,2006,1971
16910,-676,6600,0,17,2006,0
35200,-2093,9900,32880,23,2006,1503
3534,-1482,9900,3508,4,2006,0
32280,-5683,13200,32410,23,2006,878
15420,-4930,6600,15390,16,2006,126
16030,-3645,6600,14680,17,2006,189
59960,-3064,9900,59680,25,2006,5989
29570,-3932,16500,25050,22,2006,276
36040,-3146,16500,15380,23,2006,923
35320,-1908,6600,35310,23,2006,2639
18310,-4663,9900,17680,19,2006,0
11550,-5194,9900,11550,12,2006,0
12590,-5805,9900,12570,13,2006,0
37180,-4459,9900,37020,23,2006,2421
11600,-219,6600,5911,12,2006,0
19870,-2608,6600,17840,20,2006,573
7013,-2867,9900,6838,8,2006,0
59130,-4460,6600,43250,25,2006,6601
9224,-3728,16500,9225,10,2006,0
20620,-4775,6600,20610,21,2006,648
37340,-571,3300,37290,23,2006,3954
9052,-602,0,9021,10,2006,393
86150,-9999,19800,96890,26,2006,4116
33400,-4000,9900,33500,23,2006,1859
41480,-1791,6600,41780,24,2006,2931
3142,-899,6600,1964,4,2006,0
17080,-5693,9900,13530,18,2006,0
4133,-1706,6600,4115,5,2006,0
74090,-4552,13200,67490,25,2006,6823
19210,-5698,9900,19200,20,2006,176
2891,-1262,9900,2790,3,2006,0
12280,-2866,9900,0,13,2006,0
5401,-1707,6600,4427,6,2006,0
10430,-3494,6600,7999,11,2006,0
18610,-4082,6600,18560,19,2006,448
28510,-4859,13200,23690,22,2006,503
2471,-199,3300,2377,3,2006,0
23760,-7285,9900,23680,21,2006,633
7912,-2456,9900,7158,8,2006,0
11050,-2432,13200,5259,12,2006,0
4506,-1679,6600,4345,5,2006,0
83120,-5110,13200,81700,26,2006,8211
19630,-1920,6600,26430,20,2006,274
38990,-6069,6600,38830,23,2006,0
5544,-905,3300,5554,6,2006,0
37770,-3391,6600,37740,23,2006,3006
8975,-3144,9900,9002,9,2006,0
11110,-3334,9900,4150,12,2006,0
20400,-2110,16500,0,21,2006,0
7367,-818,3300,7352,8,2006,0
20310,-780,3300,19590,21,2006,1404
7907,-2194,9900,3247,8,2006,0
9490,-3571,6600,9479,10,2006,0
4593,-1674,6600,4595,5,2006,0
26180,-3689,6600,25830,22,2006,1266
13490,-792,3300,13570,14,2006,503
23730,-3395,6600,23700,21,2006,958
22050,-5862,13200,19380,21,2006,0
1319,-408,3300,2896,2,2006,0
41010,-1376,6600,41000,24,2006,2864
20660,-2636,6600,20680,21,2006,653
20900,-5813,9900,20860,21,2006,49
23930,-7394,14200,23930,21,2006,0
58450,-1043,3300,57230,25,2006,5764
41270,-3684,9900,44760,24,2006,1574
4362,-1892,13200,4398,5,2006,0
41790,-797,9900,41010,24,2006,2481
25940,-2975,9900,26050,22,2006,573
22030,-5419,13200,18110,21,2006,129
6093,-1050,3300,5992,7,2006,0
47830,-1755,13200,46820,24,2006,2514
6741,-738,3300,6744,7,2006,0
11660,-1578,6600,2263,12,2006,0
55480,-2556,9900,51200,25,2006,4364
25760,-5981,9900,25920,22,2006,758
33570,-4767,9900,32000,23,2006,1881
24060,-1162,6600,23780,21,2006,518
26600,-2799,9900,8260,22,2006,916
11210,-2978,6600,11230,12,2006,0
254100,-4644,11090,244300,28,2006,44960
10850,-4356,9900,9094,11,2006,0
31220,-6915,13200,24650,23,2006,773
19190,-4194,6600,18520,20,2006,503
4984,-1218,6600,1132,5,2006,0
47070,-631,6600,46790,24,2006,3771
24240,-1368,6600,24230,21,2006,1008
7118,-394,0,7184,8,2006,196
16710,-1469,3300,16710,17,2006,864
93920,-5156,9900,39840,26,2006,11550
24010,-757,3300,19270,21,2006,1959
17320,-4100,13200,6295,18,2006,0
4979,-1188,6600,1374,5,2006,0
7868,-2804,9900,3135,8,2006,0
20870,-2707,6600,20660,21,2006,673
77230,-6942,3300,75820,26,2006,8376
39070,-2905,9900,37820,23,2006,1413
16260,-6089,9900,16190,17,2006,0
17040,-1420,6600,15350,18,2006,289
106200,-9706,13200,105100,27,2006,6974
35130,-1762,6600,31270,23,2006,1979
20110,-2871,13200,6948,21,2006,0
9101,-1940,6600,3080,10,2006,0
24930,-4031,9900,24930,21,2006,748
54430,-2881,9900,53450,25,2006,1844
67850,-3163,6600,67990,25,2006,6621
41800,-875,6600,37520,24,2006,1859
18620,-4758,6600,18660,19,2006,448
35510,-2080,9900,35670,23,2006,2174
31530,-4027,6600,31690,23,2006,713
29410,-4777,13200,29410,22,2006,868
16210,-2560,9900,0,17,2006,0
1373,-603,9900,1369,2,2006,0
22870,-5655,13200,22710,21,2006,0
3716,-1774,9900,4150,4,2006,0
23000,-6816,13200,23010,21,2006,226
39750,-2257,3300,37040,23,2006,3174
40780,-1143,6600,41010,24,2006,3239
18110,-6365,9900,18210,19,2006,66
30920,-3859,13200,30930,23,2006,743
7665,-1780,6600,2208,8,2006,0
8356,-411,3300,8376,9,2006,0
7394,-470,6600,7344,8,2006,0
12930,-452,3300,4535,13,2006,323
6041,-587,3300,6040,7,2006,0
10960,-5346,9900,10880,11,2006,0
4361,-378,3300,4398,5,2006,0
3343,-1342,9900,3345,4,2006,0
21860,-6812,9900,21860,21,2006,443
109900,-3683,9900,110300,27,2006,6426
11670,-3849,6600,11740,12,2006,0
15310,-2178,9900,6006,16,2006,0
23230,-753,3300,23200,21,2006,1839
19490,-1585,13200,19370,20,2006,0
9977,-616,3300,9909,10,2006,154
55160,-1033,3300,55170,25,2006,8239
16910,-3143,6600,16840,17,2006,276
29770,-3021,6600,35000,22,2006,0
76460,-3411,6600,76550,26,2006,8181
35450,-2876,9900,35670,23,2006,2679
19600,-6855,9900,18750,20,2006,214
11680,-4084,9900,4481,12,2006,0
26000,-4507,9900,26000,22,2006,858
14800,-4913,6600,14890,15,2006,64
6367,-2539,6600,6378,7,2006,0
27760,-984,3300,26080,22,2006,2521
20970,-895,3300,20980,21,2006,1501
24160,-3997,6600,24090,21,2006,1003
18920,-5177,6600,18880,19,2006,478
19250,-2718,9900,19290,20,2006,0
24690,-694,6600,22420,21,2006,778
22790,-2586,6600,22770,21,2006,618
8420,-2357,6600,4000,9,2006,0
10080,-4054,9900,6113,11,2006,0
11370,-711,3300,11300,12,2006,291
24470,-6787,9900,24590,21,2006,703
10240,-2594,13200,0,11,2006,0
62940,-4070,6600,62160,25,2006,6664
28260,-6161,9900,28290,22,2006,1086
20730,-1962,3300,20680,21,2006,1464
38290,-1951,3300,38310,23,2006,1891
28220,-2892,6600,28300,22,2006,1574
8179,-3198,9900,6350,9,2006,0
13560,-1097,3300,14350,14,2006,513
21660,-1254,6600,23290,21,2006,731
8570,-2629,9900,3145,9,2006,0
12040,-2866,9900,0,13,2006,0
5398,-2450,6600,5435,6,2006,0
41080,-1540,6600,41010,24,2006,3501
26370,-2422,6600,22770,22,2006,1296
33970,-1656,9900,34040,23,2006,2461
31360,-2238,13200,24330,23,2006,788
23590,-5057,26400,23390,21,2006,0
21260,-7695,9900,21270,21,2006,383
23040,-1035,3300,23030,21,2006,1809
7694,-2351,6600,6427,8,2006,0
27580,-926,3300,27610,22,2006,2431
2798,-208,9900,1280,3,2006,0
21130,-3322,6600,23930,21,2006,698
147100,-8244,13200,146000,27,2006,18470
23590,-461,3300,19910,21,2006,1891
131100,-71,9900,129400,27,2006,13910
15000,-5226,13200,15910,16,2006,0
29990,-1510,6600,30190,22,2006,1779
32060,-1923,6600,32080,23,2006,2146
8007,-385,3300,8011,9,2006,0
21840,-1018,3300,21940,21,2006,1209
37600,-3385,9900,35060,23,2006,2481
92550,-3793,16500,91050,26,2006,8346
37720,-4350,19800,37670,23,2006,763
12400,-589,3300,12390,13,2006,393
27540,-4383,9900,27140,22,2006,279
46090,-1746,9900,46110,24,2006,3051
130300,-2523,3300,40150,27,2006,25640
15410,-5094,9900,15480,16,2006,0
14400,-6168,9900,14410,15,2006,0
35670,-2402,3300,35650,23,2006,538
92540,-4849,6600,88900,26,2006,7724
25560,-4330,9900,25350,22,2006,813
16160,-863,3300,16160,17,2006,781
158500,-1834,9900,160900,27,2006,23470
35220,-1184,3300,35200,23,2006,3639
57200,-2904,13200,57220,25,2006,4304
8607,-2329,6600,914,9,2006,0
11630,-4978,13200,9843,12,2006,0
37750,-4084,6600,37740,23,2006,2331
63380,-2022,6600,43050,25,2006,6389
28180,-3685,3300,28160,22,2006,1501
25250,-1007,3300,22940,22,2006,856
7047,-412,6600,29800,8,2006,0
14620,-3683,9900,14560,15,2006,0
11330,-3868,9900,4357,12,2006,0
12520,-3425,6600,20170,13,2006,0
19090,-4884,13200,19120,20,2006,0
11030,-3890,9900,6355,12,2006,0
30780,-908,3300,30710,23,2006,2971
31210,-4438,16500,22860,23,2006,373
71450,-1718,13200,70710,25,2006,5436
9400,-1981,6600,4099,10,2006,0
13690,-3460,9900,2993,14,2006,0
65680,-6274,23100,64930,25,2006,2579
51790,-831,9900,51680,25,2006,3981
41690,-3027,9900,41790,24,2006,3096
20200,-3339,16500,6894,21,2006,0
16860,-6147,9900,16920,17,2006,0
30480,-1522,6600,30930,23,2006,1358
20450,-1100,3300,24440,21,2006,106
3389,-340,3300,3709,4,2006,0
12300,-3397,13200,3610,13,2006,0
7397,-3360,9900,7353,8,2006,0
13390,-5106,9900,11430,14,2006,0
44800,-2436,13200,47820,24,2006,2444
948,-50,9900,934,1,2006,0
9170,-2797,9900,9171,10,2006,0
8218,-629,3300,8248,9,2006,0
239300,-17750,1716,276100,28,2006,36070
48500,-2685,6600,48460,24,2006,3374
48680,-2732,6600,48060,24,2006,4626
51070,-5457,6600,48930,25,2006,4334
8114,-2863,6600,5794,9,2006,0
7666,-1485,6600,0,8,2006,0
30060,-2346,16500,16640,23,2006,388
21100,-1181,6600,0,21,2006,0
21460,-1643,6600,18710,21,2006,458
32750,-5600,9900,32760,23,2006,1754
19110,-6185,13200,18410,20,2006,0
53110,-4374,3300,53130,25,2006,4464
35870,-2556,3300,35890,23,2006,909
8313,-1523,6600,0,9,2006,0
32160,-4246,16500,26750,23,2006,538
44970,-2682,6600,43920,24,2006,2196
55020,-2656,13200,52800,25,2006,3531
11810,-2645,9900,5301,12,2006,0
10740,-3184,6600,10760,11,2006,0
22340,-6567,9900,22270,21,2006,488
33140,-1419,9900,26180,23,2006,1814
23250,-877,3300,23300,21,2006,1846
26310,-3469,9900,11740,22,2006,888
26190,-4681,13200,24310,22,2006,269
32490,-2708,9900,30650,23,2006,1228
26030,-2315,6600,25540,22,2006,913
20010,-3343,9900,20000,21,2006,256
45800,-5064,6600,34570,24,2006,988
12750,-3639,7100,3814,13,2006,49
27410,-2131,9900,21620,22,2006,998
31070,-1723,6600,31060,23,2006,0
40380,-4924,6600,40390,24,2006,2616
4924,-613,3300,4962,5,2006,0
36300,-1370,3300,36930,23,2006,3796
38410,-1458,6600,16650,23,2006,3104
61900,-5419,13200,30630,25,2006,5009
11360,-2868,9900,0,12,2006,0
12860,-4823,9900,8308,13,2006,0
16850,-932,3300,16650,17,2006,879
12070,-1732,6600,3096,13,2006,31
42600,-1535,3300,42120,24,2006,5101
68040,-925,9900,68600,25,2006,5766
35500,-541,3300,21740,23,2006,3676
22630,-1667,9900,14920,21,2006,759
14330,-724,3300,13830,15,2006,588
66140,-1903,6600,12520,25,2006,6629
-173600,-489,6600,0,0,2006,0
41800,-3017,3300,40670,24,2006,2394
20270,-7173,9900,20080,21,2006,281
29100,-3686,9900,28110,22,2006,368
2626,-494,6600,0,3,2006,0
57060,-5981,13200,57090,25,2006,1288
21040,-5472,13200,20030,21,2006,0
49130,-1730,6600,0,24,2006,3774
4046,-237,3300,0,5,2006,0
3017,-181,0,2949,4,2006,0
46510,-2608,3300,45530,24,2006,6076
40810,-2081,16500,40840,24,2006,1403
11310,-3105,9900,1503,12,2006,0
8471,-1890,6600,2082,9,2006,0
57650,-4836,9900,52440,25,2006,0
54140,-187,6600,40040,25,2006,5459
24400,-3171,3300,24400,21,2006,0
23050,-4768,13200,23120,21,2006,21
82320,-2501,13200,82360,26,2006,8069
7281,-2251,3300,2028,8,2006,0
453800,-8864,4400,453900,28,2006,120400
101000,-1880,6600,98840,27,2006,12650
72210,-1889,9900,71620,25,2006,6426
32520,-2645,6600,31980,23,2006,0
28700,-2566,13200,16450,22,2006,518
25490,-1922,6600,25370,22,2006,1161
16800,-1737,3300,16800,17,2006,871
50870,-1146,16500,53230,25,2006,2856
9932,-4390,9900,9909,10,2006,0
27250,-1557,9900,26080,22,2006,603
33830,-1422,3300,0,23,2006,3241
26220,-5438,9900,26230,22,2006,878
25320,-6763,16500,25260,22,2006,0
12960,-5342,16500,13020,13,2006,0
22920,-2053,13200,22940,21,2006,216
28090,-3485,6600,28100,22,2006,1551
17640,-903,3300,17580,18,2006,999
10360,-916,3300,10450,11,2006,66
3919,-1627,6600,3798,4,2006,0
22070,-6643,9900,22120,21,2006,463
2468,-1306,13200,2467,3,2006,0
15650,-5199,9900,15650,16,2006,0
28140,-949,3300,28160,22,2006,2574
11780,-4607,16500,11280,12,2006,0
12480,-3588,6600,12410,13,2006,0
17310,-3639,9900,9342,18,2006,0
24970,-5775,9900,24930,21,2006,753
20140,-848,3300,20150,21,2006,1374
37470,-765,3300,37560,23,2006,3976
49680,-845,6600,49090,24,2006,4161
32830,-943,3300,32900,23,2006,3279
1125,-4,0,1111,2,2006,0
27450,-1668,3300,27440,22,2006,2476
38600,-880,3300,38580,23,2006,4141
34730,-814,6600,34750,23,2006,1919
4413,-245,0,4420,5,2006,0
38070,-603,3300,38040,23,2006,4066
58590,-538,3300,58320,25,2006,9089
53490,-1570,3300,53460,25,2006,7814
85470,-788,3300,85100,26,2006,15900
14000,-544,3300,14050,15,2006,558
9371,-591,3200,9383,10,2006,116
29830,-1112,3300,30010,22,2006,2829
36410,-2686,16500,36500,23,2006,963
21770,-1845,3300,21770,21,2006,1621
19950,-1064,3300,0,20,2006,1156
20250,-522,3300,19840,21,2006,1396
57120,-4184,6600,57070,25,2006,6101
51940,-810,3300,53820,25,2006,7426
20100,-877,3300,20140,21,2006,1374
66120,-1414,3300,67350,25,2006,10980
42070,-1375,3200,0,24,2006,1959
310500,-12840,1664,0,28,2006,46070
-85450,-8350,6200,0,0,2006,0
-90150,-13100,12800,0,0,2006,0
46560,-3246,6600,46090,24,2006,4026
34330,-2465,3300,34380,23,2006,2116
170200,-537,13200,168900,27,2006,22430
161300,-97,2752,151700,27,2006,31140
1407000,-58340,0,0,30,2006,81150
189300,0,6016,150300,27,2006,33800
12840000,-96490,0,0,34,2006,1624000
734600,-4100,0,371500,29,2006,134600
190900,-3233,15500,190400,27,2006,25040
103500,15650,6400,0,27,2006,2431
669900,24540,0,673300,29,2006,181200
5715,-1064,6600,0,6,2006,0
-1697000,-4173,0,3411,0,2006,0
15770,-3096,9600,11820,16,2006,0
175300,44870,2432,0,27,2006,27520
98880,0,9600,0,26,2006,0
21400,-1630,6200,36510,21,2006,548
-253200,-1930,16000,94980,0,2006,0
-37230,0,6200,0,0,2006,0
-1014000,-2000,0,0,0,2006,0
124200,-3250,6400,136400,27,2006,8339
47020,-747,12800,48450,24,2006,2881
105800,-1361,6400,88160,27,2006,14490
70920,10550,3200,0,25,2006,12350
-10680,622,6600,3442,0,2006,0
16290,-594,3300,16370,17,2006,796
23080,-384,3300,23080,21,2006,1816
15210,-544,3300,15200,16,2006,678
31260,-1297,3300,31240,23,2006,3046
6065,-560,3300,6061,7,2006,0
3323,-278,3300,3318,4,2006,0
3250,-30,3300,0,4,2006,0
25600,-923,3300,25590,22,2006,2199
13210,-1025,3300,13220,14,2006,478
48840,-1704,3300,48860,24,2006,6651
14410,-545,3300,14370,15,2006,598
8631,-624,3300,8451,9,2006,19
44610,-2981,3300,44610,24,2006,5601
27990,-194,3300,28000,22,2006,2551
35910,-1074,3300,35950,23,2006,3744
25280,-847,3300,25280,22,2006,2146
21750,-1111,3300,21770,21,2006,1621
32520,-1727,3300,32090,23,2006,3234
19800,-890,3300,19850,20,2006,1321
17720,-384,0,18180,18,2006,1509
14210,-564,3300,14190,15,2006,578
33670,-922,3300,33630,23,2006,3406
6615,-452,6600,6658,7,2006,0
1751,-286,3300,1745,2,2006,0
17130,-474,3300,13570,18,2006,924
14460,-371,3300,14690,15,2006,603
24310,-1160,3300,23650,21,2006,2004
14720,-777,3300,14700,15,2006,628
10340,-337,0,10340,11,2006,518
32320,-187,6600,32320,23,2006,1559
9932,-148,0,9942,10,2006,478
8942,-1066,3300,8950,9,2006,49
30140,-1158,3300,30140,23,2006,2874
4210,-323,3300,4339,5,2006,0
67490,-1567,3300,67350,25,2006,11310
1424,-70,0,1367,2,2006,0
16680,-746,3300,16620,17,2006,856
39530,-1608,3300,39540,23,2006,4326
8260,-806,3300,8275,9,2006,0
33630,-471,3300,33600,23,2006,3399
15990,-877,3300,15990,16,2006,753
5783,-424,3300,5520,6,2006,0
13740,-1077,3300,12530,14,2006,528
18260,-889,3300,18080,19,2006,1096
29980,-431,3300,30120,22,2006,2851
29550,-1122,3300,28720,22,2006,2784
9362,-3439,6600,9371,10,2006,0
11520,0,3300,0,12,2006,308
27150,-4814,9900,26730,22,2006,973
15000,-1687,16500,15200,16,2006,0
44150,-5579,16500,44140,24,2006,1851
5568,-2046,6600,5549,6,2006,0
14840,-3961,6600,14830,15,2006,69
18080,-4914,9900,18120,19,2006,64
25760,-4761,19800,25810,22,2006,0
32820,-2746,6600,33450,23,2006,2264
33460,-4150,9900,29870,23,2006,1328
82260,-11620,16500,82410,26,2006,7566
36970,-1382,3300,36960,23,2006,3901
1337,-649,13200,1367,2,2006,0
23090,-1991,6600,23090,21,2006,893
16770,-4014,6600,16790,17,2006,261
9371,-4482,9900,8720,10,2006,0
19980,-5508,9900,19980,20,2006,254
45400,-2334,6600,45410,24,2006,4154
21920,-7119,9900,22040,21,2006,448
52330,-6585,13200,52350,25,2006,3569
17010,-5524,9900,17070,18,2006,0
16730,-4934,13200,16120,17,2006,0
7882,-4118,9900,7860,8,2006,0
23400,-2656,9900,23400,21,2006,598
40410,-638,13200,40340,24,2006,1784
24990,-6193,9900,24930,21,2006,753
18680,-3959,6600,18750,19,2006,453
14220,-3225,6600,14240,15,2006,6
30610,-1445,3300,30810,23,2006,2949
33570,-1594,9900,33510,23,2006,1338
34830,-4351,19800,34860,23,2006,748
25510,-6584,9900,25520,22,2006,808
12430,-106,6600,11640,13,2006,0
19680,-6510,9900,19370,20,2006,224
17010,-6860,9900,16700,18,2006,0
49790,-5506,19800,49780,24,2006,2196
40750,-1084,3300,42710,24,2006,4639
8989,-3650,13200,8813,9,2006,0
20140,-6490,19800,20120,21,2006,0
24400,-879,3300,24590,21,2006,2011
12610,-817,3300,12600,13,2006,418
30710,-2843,13200,27570,23,2006,723
21790,-5339,16500,21880,21,2006,0
15990,-5892,9900,15990,16,2006,94
33560,-3173,9900,11320,23,2006,1238
10110,-2747,6600,10100,11,2006,0
25930,-7418,23100,25910,22,2006,0
10760,-3484,6600,7769,11,2006,0
47330,-7099,36300,47460,24,2006,74
25870,-2626,6600,25880,22,2006,1221
65540,-5348,13200,64810,25,2006,5549
11270,-2861,9900,10430,12,2006,0
77690,-1142,6600,78220,26,2006,8361
31300,-3192,16500,31310,23,2006,453
26140,-903,3300,26050,22,2006,2274
20090,-401,0,20100,21,2006,1861
23740,-6412,9900,23280,21,2006,924
30400,-2165,9900,30500,23,2006,1023
55070,-3483,9900,55160,25,2006,5106
29560,-2816,16500,29560,22,2006,276
12090,-4116,6600,11990,13,2006,34
18860,-3746,6600,18900,19,2006,473
3712,-1550,16500,3730,4,2006,0
35620,-4734,9900,35610,23,2006,2189
20560,-5736,16500,20550,21,2006,0
21900,-3332,6600,21900,21,2006,773
23960,-2394,9900,23940,21,2006,961
23590,-2605,9900,23680,21,2006,338
43120,-5148,9900,43150,24,2006,2684
39140,-557,6600,24400,23,2006,2429
41770,-4003,13200,41760,24,2006,2616
30170,-4712,16500,26350,23,2006,338
29150,-793,6600,18260,22,2006,2236
16490,-778,3300,16570,17,2006,826
26300,-927,3300,0,22,2006,2296
27110,-2881,9900,27550,22,2006,693
10730,-3470,6600,10790,11,2006,0
10760,-4564,9900,10860,11,2006,0
19330,-5496,9900,19330,20,2006,189
13050,-3050,6600,13070,14,2006,131
15130,-1505,3300,15450,16,2006,668
4334,-823,3300,4270,5,2006,0
10590,-3534,6600,10550,11,2006,0
25470,-101,3300,12880,22,2006,1989
23060,-1174,3300,22940,21,2006,1816
43990,-6372,19800,43300,24,2006,1388
24770,-1789,6600,24710,21,2006,1063
